"","Date","WeekDay","Hour","PatientVolume"
"16191","11/6/2010","Sat",14,63
"16192","11/6/2010","Sat",15,61
"16193","11/6/2010","Sat",16,56
"16194","11/6/2010","Sat",17,62
"16195","11/6/2010","Sat",18,61
"16196","11/6/2010","Sat",19,56
"16197","11/6/2010","Sat",20,52
"16198","11/6/2010","Sat",21,52
"16199","11/6/2010","Sat",22,45
"16200","11/6/2010","Sat",23,40
"16201","11/7/2010","Sun",0,43
"16202","11/7/2010","Sun",1,53
"16203","11/7/2010","Sun",2,57
"16204","11/7/2010","Sun",3,55
"16205","11/7/2010","Sun",4,54
"16206","11/7/2010","Sun",5,53
"16207","11/7/2010","Sun",6,59
"16208","11/7/2010","Sun",7,57
"16209","11/7/2010","Sun",8,60
"16210","11/7/2010","Sun",9,66
"16211","11/7/2010","Sun",10,72
"16212","11/7/2010","Sun",11,72
"16213","11/7/2010","Sun",12,70
"16214","11/7/2010","Sun",13,70
"16215","11/7/2010","Sun",14,73
"16216","11/7/2010","Sun",15,74
"16217","11/7/2010","Sun",16,64
"16218","11/7/2010","Sun",17,65
"16219","11/7/2010","Sun",18,61
"16220","11/7/2010","Sun",19,62
"16221","11/7/2010","Sun",20,53
"16222","11/7/2010","Sun",21,47
"16223","11/7/2010","Sun",22,47
"16224","11/7/2010","Sun",23,48
"16225","11/8/2010","Mon",0,58
"16226","11/8/2010","Mon",1,66
"16227","11/8/2010","Mon",2,62
"16228","11/8/2010","Mon",3,58
"16229","11/8/2010","Mon",4,59
"16230","11/8/2010","Mon",5,64
"16231","11/8/2010","Mon",6,74
"16232","11/8/2010","Mon",7,78
"16233","11/8/2010","Mon",8,78
"16234","11/8/2010","Mon",9,75
"16235","11/8/2010","Mon",10,77
"16236","11/8/2010","Mon",11,81
"16237","11/8/2010","Mon",12,72
"16238","11/8/2010","Mon",13,71
"16239","11/8/2010","Mon",14,67
"16240","11/8/2010","Mon",15,71
"16241","11/8/2010","Mon",16,67
"16242","11/8/2010","Mon",17,68
"16243","11/8/2010","Mon",18,74
"16244","11/8/2010","Mon",19,75
"16245","11/8/2010","Mon",20,71
"16246","11/8/2010","Mon",21,69
"16247","11/8/2010","Mon",22,64
"16248","11/8/2010","Mon",23,71
"16249","11/9/2010","Tue",0,67
"16250","11/9/2010","Tue",1,71
"16251","11/9/2010","Tue",2,78
"16252","11/9/2010","Tue",3,71
"16253","11/9/2010","Tue",4,74
"16254","11/9/2010","Tue",5,78
"16255","11/9/2010","Tue",6,78
"16256","11/9/2010","Tue",7,79
"16257","11/9/2010","Tue",8,75
"16258","11/9/2010","Tue",9,81
"16259","11/9/2010","Tue",10,92
"16260","11/9/2010","Tue",11,96
"16261","11/9/2010","Tue",12,82
"16262","11/9/2010","Tue",13,83
"16263","11/9/2010","Tue",14,78
"16264","11/9/2010","Tue",15,85
"16265","11/9/2010","Tue",16,77
"16266","11/9/2010","Tue",17,84
"16267","11/9/2010","Tue",18,91
"16268","11/9/2010","Tue",19,91
"16269","11/9/2010","Tue",20,85
"16270","11/9/2010","Tue",21,84
"16271","11/9/2010","Tue",22,76
"16272","11/9/2010","Tue",23,73
"16273","11/10/2010","Wed",0,64
"16274","11/10/2010","Wed",1,64
"16275","11/10/2010","Wed",2,72
"16276","11/10/2010","Wed",3,72
"16277","11/10/2010","Wed",4,73
"16278","11/10/2010","Wed",5,71
"16279","11/10/2010","Wed",6,82
"16280","11/10/2010","Wed",7,83
"16281","11/10/2010","Wed",8,79
"16282","11/10/2010","Wed",9,79
"16283","11/10/2010","Wed",10,91
"16284","11/10/2010","Wed",11,90
"16285","11/10/2010","Wed",12,85
"16286","11/10/2010","Wed",13,83
"16287","11/10/2010","Wed",14,80
"16288","11/10/2010","Wed",15,81
"16289","11/10/2010","Wed",16,73
"16290","11/10/2010","Wed",17,70
"16291","11/10/2010","Wed",18,71
"16292","11/10/2010","Wed",19,70
"16293","11/10/2010","Wed",20,66
"16294","11/10/2010","Wed",21,64
"16295","11/10/2010","Wed",22,57
"16296","11/10/2010","Wed",23,52
"16297","11/11/2010","Thu",0,58
"16298","11/11/2010","Thu",1,54
"16299","11/11/2010","Thu",2,53
"16300","11/11/2010","Thu",3,55
"16301","11/11/2010","Thu",4,54
"16302","11/11/2010","Thu",5,56
"16303","11/11/2010","Thu",6,65
"16304","11/11/2010","Thu",7,70
"16305","11/11/2010","Thu",8,68
"16306","11/11/2010","Thu",9,73
"16307","11/11/2010","Thu",10,83
"16308","11/11/2010","Thu",11,81
"16309","11/11/2010","Thu",12,77
"16310","11/11/2010","Thu",13,73
"16311","11/11/2010","Thu",14,72
"16312","11/11/2010","Thu",15,76
"16313","11/11/2010","Thu",16,66
"16314","11/11/2010","Thu",17,65
"16315","11/11/2010","Thu",18,76
"16316","11/11/2010","Thu",19,68
"16317","11/11/2010","Thu",20,72
"16318","11/11/2010","Thu",21,65
"16319","11/11/2010","Thu",22,54
"16320","11/11/2010","Thu",23,55
"16321","11/12/2010","Fri",0,48
"16322","11/12/2010","Fri",1,59
"16323","11/12/2010","Fri",2,56
"16324","11/12/2010","Fri",3,56
"16325","11/12/2010","Fri",4,59
"16326","11/12/2010","Fri",5,53
"16327","11/12/2010","Fri",6,53
"16328","11/12/2010","Fri",7,58
"16329","11/12/2010","Fri",8,60
"16330","11/12/2010","Fri",9,64
"16331","11/12/2010","Fri",10,71
"16332","11/12/2010","Fri",11,74
"16333","11/12/2010","Fri",12,72
"16334","11/12/2010","Fri",13,67
"16335","11/12/2010","Fri",14,62
"16336","11/12/2010","Fri",15,65
"16337","11/12/2010","Fri",16,59
"16338","11/12/2010","Fri",17,61
"16339","11/12/2010","Fri",18,59
"16340","11/12/2010","Fri",19,64
"16341","11/12/2010","Fri",20,64
"16342","11/12/2010","Fri",21,60
"16343","11/12/2010","Fri",22,59
"16344","11/12/2010","Fri",23,63
"16345","11/13/2010","Sat",0,47
"16346","11/13/2010","Sat",1,47
"16347","11/13/2010","Sat",2,49
"16348","11/13/2010","Sat",3,54
"16349","11/13/2010","Sat",4,54
"16350","11/13/2010","Sat",5,56
"16351","11/13/2010","Sat",6,55
"16352","11/13/2010","Sat",7,60
"16353","11/13/2010","Sat",8,57
"16354","11/13/2010","Sat",9,67
"16355","11/13/2010","Sat",10,69
"16356","11/13/2010","Sat",11,73
"16357","11/13/2010","Sat",12,70
"16358","11/13/2010","Sat",13,67
"16359","11/13/2010","Sat",14,64
"16360","11/13/2010","Sat",15,69
"16361","11/13/2010","Sat",16,63
"16362","11/13/2010","Sat",17,62
"16363","11/13/2010","Sat",18,70
"16364","11/13/2010","Sat",19,66
"16365","11/13/2010","Sat",20,66
"16366","11/13/2010","Sat",21,69
"16367","11/13/2010","Sat",22,58
"16368","11/13/2010","Sat",23,53
"16369","11/14/2010","Sun",0,55
"16370","11/14/2010","Sun",1,60
"16371","11/14/2010","Sun",2,64
"16372","11/14/2010","Sun",3,64
"16373","11/14/2010","Sun",4,62
"16374","11/14/2010","Sun",5,67
"16375","11/14/2010","Sun",6,70
"16376","11/14/2010","Sun",7,68
"16377","11/14/2010","Sun",8,68
"16378","11/14/2010","Sun",9,70
"16379","11/14/2010","Sun",10,74
"16380","11/14/2010","Sun",11,81
"16381","11/14/2010","Sun",12,73
"16382","11/14/2010","Sun",13,72
"16383","11/14/2010","Sun",14,67
"16384","11/14/2010","Sun",15,64
"16385","11/14/2010","Sun",16,54
"16386","11/14/2010","Sun",17,59
"16387","11/14/2010","Sun",18,62
"16388","11/14/2010","Sun",19,60
"16389","11/14/2010","Sun",20,60
"16390","11/14/2010","Sun",21,57
"16391","11/14/2010","Sun",22,49
"16392","11/14/2010","Sun",23,49
"16393","11/15/2010","Mon",0,58
"16394","11/15/2010","Mon",1,66
"16395","11/15/2010","Mon",2,64
"16396","11/15/2010","Mon",3,64
"16397","11/15/2010","Mon",4,62
"16398","11/15/2010","Mon",5,71
"16399","11/15/2010","Mon",6,76
"16400","11/15/2010","Mon",7,81
"16401","11/15/2010","Mon",8,83
"16402","11/15/2010","Mon",9,84
"16403","11/15/2010","Mon",10,85
"16404","11/15/2010","Mon",11,87
"16405","11/15/2010","Mon",12,84
"16406","11/15/2010","Mon",13,83
"16407","11/15/2010","Mon",14,85
"16408","11/15/2010","Mon",15,90
"16409","11/15/2010","Mon",16,81
"16410","11/15/2010","Mon",17,79
"16411","11/15/2010","Mon",18,78
"16412","11/15/2010","Mon",19,85
"16413","11/15/2010","Mon",20,82
"16414","11/15/2010","Mon",21,81
"16415","11/15/2010","Mon",22,77
"16416","11/15/2010","Mon",23,78
"16417","11/16/2010","Tue",0,73
"16418","11/16/2010","Tue",1,80
"16419","11/16/2010","Tue",2,84
"16420","11/16/2010","Tue",3,86
"16421","11/16/2010","Tue",4,82
"16422","11/16/2010","Tue",5,87
"16423","11/16/2010","Tue",6,94
"16424","11/16/2010","Tue",7,95
"16425","11/16/2010","Tue",8,96
"16426","11/16/2010","Tue",9,99
"16427","11/16/2010","Tue",10,103
"16428","11/16/2010","Tue",11,108
"16429","11/16/2010","Tue",12,101
"16430","11/16/2010","Tue",13,98
"16431","11/16/2010","Tue",14,92
"16432","11/16/2010","Tue",15,91
"16433","11/16/2010","Tue",16,89
"16434","11/16/2010","Tue",17,87
"16435","11/16/2010","Tue",18,88
"16436","11/16/2010","Tue",19,88
"16437","11/16/2010","Tue",20,76
"16438","11/16/2010","Tue",21,81
"16439","11/16/2010","Tue",22,70
"16440","11/16/2010","Tue",23,65
"16441","11/17/2010","Wed",0,62
"16442","11/17/2010","Wed",1,65
"16443","11/17/2010","Wed",2,67
"16444","11/17/2010","Wed",3,73
"16445","11/17/2010","Wed",4,65
"16446","11/17/2010","Wed",5,65
"16447","11/17/2010","Wed",6,71
"16448","11/17/2010","Wed",7,72
"16449","11/17/2010","Wed",8,68
"16450","11/17/2010","Wed",9,77
"16451","11/17/2010","Wed",10,83
"16452","11/17/2010","Wed",11,87
"16453","11/17/2010","Wed",12,86
"16454","11/17/2010","Wed",13,82
"16455","11/17/2010","Wed",14,77
"16456","11/17/2010","Wed",15,81
"16457","11/17/2010","Wed",16,77
"16458","11/17/2010","Wed",17,77
"16459","11/17/2010","Wed",18,77
"16460","11/17/2010","Wed",19,75
"16461","11/17/2010","Wed",20,67
"16462","11/17/2010","Wed",21,67
"16463","11/17/2010","Wed",22,65
"16464","11/17/2010","Wed",23,63
"16465","11/18/2010","Thu",0,62
"16466","11/18/2010","Thu",1,56
"16467","11/18/2010","Thu",2,61
"16468","11/18/2010","Thu",3,66
"16469","11/18/2010","Thu",4,63
"16470","11/18/2010","Thu",5,68
"16471","11/18/2010","Thu",6,63
"16472","11/18/2010","Thu",7,67
"16473","11/18/2010","Thu",8,72
"16474","11/18/2010","Thu",9,72
"16475","11/18/2010","Thu",10,84
"16476","11/18/2010","Thu",11,90
"16477","11/18/2010","Thu",12,79
"16478","11/18/2010","Thu",13,74
"16479","11/18/2010","Thu",14,73
"16480","11/18/2010","Thu",15,73
"16481","11/18/2010","Thu",16,63
"16482","11/18/2010","Thu",17,64
"16483","11/18/2010","Thu",18,68
"16484","11/18/2010","Thu",19,68
"16485","11/18/2010","Thu",20,62
"16486","11/18/2010","Thu",21,64
"16487","11/18/2010","Thu",22,55
"16488","11/18/2010","Thu",23,55
"16489","11/19/2010","Fri",0,46
"16490","11/19/2010","Fri",1,50
"16491","11/19/2010","Fri",2,52
"16492","11/19/2010","Fri",3,51
"16493","11/19/2010","Fri",4,57
"16494","11/19/2010","Fri",5,55
"16495","11/19/2010","Fri",6,59
"16496","11/19/2010","Fri",7,60
"16497","11/19/2010","Fri",8,61
"16498","11/19/2010","Fri",9,64
"16499","11/19/2010","Fri",10,69
"16500","11/19/2010","Fri",11,73
"16501","11/19/2010","Fri",12,70
"16502","11/19/2010","Fri",13,67
"16503","11/19/2010","Fri",14,64
"16504","11/19/2010","Fri",15,69
"16505","11/19/2010","Fri",16,62
"16506","11/19/2010","Fri",17,67
"16507","11/19/2010","Fri",18,68
"16508","11/19/2010","Fri",19,66
"16509","11/19/2010","Fri",20,62
"16510","11/19/2010","Fri",21,67
"16511","11/19/2010","Fri",22,65
"16512","11/19/2010","Fri",23,59
"16513","11/20/2010","Sat",0,49
"16514","11/20/2010","Sat",1,46
"16515","11/20/2010","Sat",2,52
"16516","11/20/2010","Sat",3,57
"16517","11/20/2010","Sat",4,60
"16518","11/20/2010","Sat",5,58
"16519","11/20/2010","Sat",6,61
"16520","11/20/2010","Sat",7,61
"16521","11/20/2010","Sat",8,67
"16522","11/20/2010","Sat",9,62
"16523","11/20/2010","Sat",10,70
"16524","11/20/2010","Sat",11,67
"16525","11/20/2010","Sat",12,69
"16526","11/20/2010","Sat",13,64
"16527","11/20/2010","Sat",14,65
"16528","11/20/2010","Sat",15,69
"16529","11/20/2010","Sat",16,61
"16530","11/20/2010","Sat",17,61
"16531","11/20/2010","Sat",18,69
"16532","11/20/2010","Sat",19,64
"16533","11/20/2010","Sat",20,55
"16534","11/20/2010","Sat",21,51
"16535","11/20/2010","Sat",22,47
"16536","11/20/2010","Sat",23,48
"16537","11/21/2010","Sun",0,58
"16538","11/21/2010","Sun",1,65
"16539","11/21/2010","Sun",2,63
"16540","11/21/2010","Sun",3,63
"16541","11/21/2010","Sun",4,59
"16542","11/21/2010","Sun",5,58
"16543","11/21/2010","Sun",6,66
"16544","11/21/2010","Sun",7,71
"16545","11/21/2010","Sun",8,76
"16546","11/21/2010","Sun",9,75
"16547","11/21/2010","Sun",10,79
"16548","11/21/2010","Sun",11,82
"16549","11/21/2010","Sun",12,73
"16550","11/21/2010","Sun",13,61
"16551","11/21/2010","Sun",14,63
"16552","11/21/2010","Sun",15,61
"16553","11/21/2010","Sun",16,60
"16554","11/21/2010","Sun",17,59
"16555","11/21/2010","Sun",18,58
"16556","11/21/2010","Sun",19,55
"16557","11/21/2010","Sun",20,58
"16558","11/21/2010","Sun",21,56
"16559","11/21/2010","Sun",22,52
"16560","11/21/2010","Sun",23,48
"16561","11/22/2010","Mon",0,54
"16562","11/22/2010","Mon",1,61
"16563","11/22/2010","Mon",2,58
"16564","11/22/2010","Mon",3,59
"16565","11/22/2010","Mon",4,56
"16566","11/22/2010","Mon",5,61
"16567","11/22/2010","Mon",6,64
"16568","11/22/2010","Mon",7,67
"16569","11/22/2010","Mon",8,68
"16570","11/22/2010","Mon",9,74
"16571","11/22/2010","Mon",10,77
"16572","11/22/2010","Mon",11,85
"16573","11/22/2010","Mon",12,82
"16574","11/22/2010","Mon",13,78
"16575","11/22/2010","Mon",14,73
"16576","11/22/2010","Mon",15,76
"16577","11/22/2010","Mon",16,70
"16578","11/22/2010","Mon",17,71
"16579","11/22/2010","Mon",18,73
"16580","11/22/2010","Mon",19,71
"16581","11/22/2010","Mon",20,67
"16582","11/22/2010","Mon",21,69
"16583","11/22/2010","Mon",22,64
"16584","11/22/2010","Mon",23,69
"16585","11/23/2010","Tue",0,69
"16586","11/23/2010","Tue",1,75
"16587","11/23/2010","Tue",2,73
"16588","11/23/2010","Tue",3,75
"16589","11/23/2010","Tue",4,80
"16590","11/23/2010","Tue",5,75
"16591","11/23/2010","Tue",6,79
"16592","11/23/2010","Tue",7,86
"16593","11/23/2010","Tue",8,80
"16594","11/23/2010","Tue",9,88
"16595","11/23/2010","Tue",10,95
"16596","11/23/2010","Tue",11,101
"16597","11/23/2010","Tue",12,90
"16598","11/23/2010","Tue",13,84
"16599","11/23/2010","Tue",14,81
"16600","11/23/2010","Tue",15,85
"16601","11/23/2010","Tue",16,79
"16602","11/23/2010","Tue",17,81
"16603","11/23/2010","Tue",18,83
"16604","11/23/2010","Tue",19,77
"16605","11/23/2010","Tue",20,75
"16606","11/23/2010","Tue",21,70
"16607","11/23/2010","Tue",22,66
"16608","11/23/2010","Tue",23,63
"16609","11/24/2010","Wed",0,57
"16610","11/24/2010","Wed",1,53
"16611","11/24/2010","Wed",2,59
"16612","11/24/2010","Wed",3,63
"16613","11/24/2010","Wed",4,63
"16614","11/24/2010","Wed",5,63
"16615","11/24/2010","Wed",6,70
"16616","11/24/2010","Wed",7,77
"16617","11/24/2010","Wed",8,79
"16618","11/24/2010","Wed",9,80
"16619","11/24/2010","Wed",10,87
"16620","11/24/2010","Wed",11,85
"16621","11/24/2010","Wed",12,76
"16622","11/24/2010","Wed",13,73
"16623","11/24/2010","Wed",14,75
"16624","11/24/2010","Wed",15,76
"16625","11/24/2010","Wed",16,74
"16626","11/24/2010","Wed",17,75
"16627","11/24/2010","Wed",18,78
"16628","11/24/2010","Wed",19,77
"16629","11/24/2010","Wed",20,72
"16630","11/24/2010","Wed",21,69
"16631","11/24/2010","Wed",22,63
"16632","11/24/2010","Wed",23,65
"16633","11/25/2010","Thu",0,54
"16634","11/25/2010","Thu",1,61
"16635","11/25/2010","Thu",2,63
"16636","11/25/2010","Thu",3,69
"16637","11/25/2010","Thu",4,68
"16638","11/25/2010","Thu",5,78
"16639","11/25/2010","Thu",6,73
"16640","11/25/2010","Thu",7,76
"16641","11/25/2010","Thu",8,79
"16642","11/25/2010","Thu",9,78
"16643","11/25/2010","Thu",10,86
"16644","11/25/2010","Thu",11,84
"16645","11/25/2010","Thu",12,78
"16646","11/25/2010","Thu",13,72
"16647","11/25/2010","Thu",14,70
"16648","11/25/2010","Thu",15,69
"16649","11/25/2010","Thu",16,67
"16650","11/25/2010","Thu",17,69
"16651","11/25/2010","Thu",18,79
"16652","11/25/2010","Thu",19,70
"16653","11/25/2010","Thu",20,67
"16654","11/25/2010","Thu",21,69
"16655","11/25/2010","Thu",22,61
"16656","11/25/2010","Thu",23,56
"16657","11/26/2010","Fri",0,54
"16658","11/26/2010","Fri",1,56
"16659","11/26/2010","Fri",2,52
"16660","11/26/2010","Fri",3,52
"16661","11/26/2010","Fri",4,47
"16662","11/26/2010","Fri",5,51
"16663","11/26/2010","Fri",6,58
"16664","11/26/2010","Fri",7,68
"16665","11/26/2010","Fri",8,65
"16666","11/26/2010","Fri",9,71
"16667","11/26/2010","Fri",10,73
"16668","11/26/2010","Fri",11,81
"16669","11/26/2010","Fri",12,73
"16670","11/26/2010","Fri",13,62
"16671","11/26/2010","Fri",14,63
"16672","11/26/2010","Fri",15,64
"16673","11/26/2010","Fri",16,60
"16674","11/26/2010","Fri",17,65
"16675","11/26/2010","Fri",18,69
"16676","11/26/2010","Fri",19,63
"16677","11/26/2010","Fri",20,58
"16678","11/26/2010","Fri",21,59
"16679","11/26/2010","Fri",22,53
"16680","11/26/2010","Fri",23,59
"16681","11/27/2010","Sat",0,54
"16682","11/27/2010","Sat",1,52
"16683","11/27/2010","Sat",2,53
"16684","11/27/2010","Sat",3,61
"16685","11/27/2010","Sat",4,58
"16686","11/27/2010","Sat",5,60
"16687","11/27/2010","Sat",6,66
"16688","11/27/2010","Sat",7,69
"16689","11/27/2010","Sat",8,69
"16690","11/27/2010","Sat",9,76
"16691","11/27/2010","Sat",10,74
"16692","11/27/2010","Sat",11,83
"16693","11/27/2010","Sat",12,75
"16694","11/27/2010","Sat",13,64
"16695","11/27/2010","Sat",14,64
"16696","11/27/2010","Sat",15,61
"16697","11/27/2010","Sat",16,50
"16698","11/27/2010","Sat",17,54
"16699","11/27/2010","Sat",18,65
"16700","11/27/2010","Sat",19,61
"16701","11/27/2010","Sat",20,50
"16702","11/27/2010","Sat",21,53
"16703","11/27/2010","Sat",22,46
"16704","11/27/2010","Sat",23,47
"16705","11/28/2010","Sun",0,53
"16706","11/28/2010","Sun",1,56
"16707","11/28/2010","Sun",2,58
"16708","11/28/2010","Sun",3,58
"16709","11/28/2010","Sun",4,62
"16710","11/28/2010","Sun",5,64
"16711","11/28/2010","Sun",6,68
"16712","11/28/2010","Sun",7,68
"16713","11/28/2010","Sun",8,66
"16714","11/28/2010","Sun",9,70
"16715","11/28/2010","Sun",10,77
"16716","11/28/2010","Sun",11,79
"16717","11/28/2010","Sun",12,69
"16718","11/28/2010","Sun",13,70
"16719","11/28/2010","Sun",14,68
"16720","11/28/2010","Sun",15,70
"16721","11/28/2010","Sun",16,65
"16722","11/28/2010","Sun",17,62
"16723","11/28/2010","Sun",18,70
"16724","11/28/2010","Sun",19,67
"16725","11/28/2010","Sun",20,58
"16726","11/28/2010","Sun",21,52
"16727","11/28/2010","Sun",22,51
"16728","11/28/2010","Sun",23,47
"16729","11/29/2010","Mon",0,53
"16730","11/29/2010","Mon",1,61
"16731","11/29/2010","Mon",2,59
"16732","11/29/2010","Mon",3,56
"16733","11/29/2010","Mon",4,54
"16734","11/29/2010","Mon",5,60
"16735","11/29/2010","Mon",6,65
"16736","11/29/2010","Mon",7,70
"16737","11/29/2010","Mon",8,67
"16738","11/29/2010","Mon",9,67
"16739","11/29/2010","Mon",10,78
"16740","11/29/2010","Mon",11,90
"16741","11/29/2010","Mon",12,82
"16742","11/29/2010","Mon",13,82
"16743","11/29/2010","Mon",14,76
"16744","11/29/2010","Mon",15,77
"16745","11/29/2010","Mon",16,70
"16746","11/29/2010","Mon",17,76
"16747","11/29/2010","Mon",18,76
"16748","11/29/2010","Mon",19,73
"16749","11/29/2010","Mon",20,75
"16750","11/29/2010","Mon",21,69
"16751","11/29/2010","Mon",22,65
"16752","11/29/2010","Mon",23,66
"16753","11/30/2010","Tue",0,62
"16754","11/30/2010","Tue",1,61
"16755","11/30/2010","Tue",2,68
"16756","11/30/2010","Tue",3,67
"16757","11/30/2010","Tue",4,69
"16758","11/30/2010","Tue",5,65
"16759","11/30/2010","Tue",6,77
"16760","11/30/2010","Tue",7,84
"16761","11/30/2010","Tue",8,85
"16762","11/30/2010","Tue",9,90
"16763","11/30/2010","Tue",10,94
"16764","11/30/2010","Tue",11,98
"16765","11/30/2010","Tue",12,91
"16766","11/30/2010","Tue",13,80
"16767","11/30/2010","Tue",14,80
"16768","11/30/2010","Tue",15,77
"16769","11/30/2010","Tue",16,74
"16770","11/30/2010","Tue",17,83
"16771","11/30/2010","Tue",18,84
"16772","11/30/2010","Tue",19,84
"16773","11/30/2010","Tue",20,81
"16774","11/30/2010","Tue",21,76
"16775","11/30/2010","Tue",22,70
"16776","11/30/2010","Tue",23,63
"16777","12/1/2010","Wed",0,57
"16778","12/1/2010","Wed",1,54
"16779","12/1/2010","Wed",2,63
"16780","12/1/2010","Wed",3,65
"16781","12/1/2010","Wed",4,59
"16782","12/1/2010","Wed",5,67
"16783","12/1/2010","Wed",6,74
"16784","12/1/2010","Wed",7,75
"16785","12/1/2010","Wed",8,73
"16786","12/1/2010","Wed",9,74
"16787","12/1/2010","Wed",10,78
"16788","12/1/2010","Wed",11,77
"16789","12/1/2010","Wed",12,73
"16790","12/1/2010","Wed",13,71
"16791","12/1/2010","Wed",14,68
"16792","12/1/2010","Wed",15,69
"16793","12/1/2010","Wed",16,66
"16794","12/1/2010","Wed",17,65
"16795","12/1/2010","Wed",18,72
"16796","12/1/2010","Wed",19,75
"16797","12/1/2010","Wed",20,66
"16798","12/1/2010","Wed",21,63
"16799","12/1/2010","Wed",22,61
"16800","12/1/2010","Wed",23,64
"16801","12/2/2010","Thu",0,64
"16802","12/2/2010","Thu",1,66
"16803","12/2/2010","Thu",2,67
"16804","12/2/2010","Thu",3,68
"16805","12/2/2010","Thu",4,69
